source_file,lat_deg,lon_deg,h_km,date,hour,vcr_GV,particle,dose_rate_uSvph,sigma,unit_text,quantity_text
L0000.ANS,25.0,-10.0,8.000085600032,2002/01/00,0,13.06,TOTAL,0.85255,0.056628,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,0.0,8.000085600032,2002/01/00,0,13.32,TOTAL,0.84077,0.056216,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,10.0,8.000085600032,2002/01/00,0,13.53,TOTAL,0.83148,0.055719,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,20.0,8.000085600032,2002/01/00,0,13.71,TOTAL,0.8241,0.054852,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,30.0,8.000085600032,2002/01/00,0,13.9,TOTAL,0.81632,0.05404,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,40.0,8.000085600032,2002/01/00,0,14.1,TOTAL,0.8082,0.053312,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,50.0,8.000085600032,2002/01/00,0,14.37,TOTAL,0.79772,0.052374,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,60.0,8.000085600032,2002/01/00,0,14.71,TOTAL,0.78475,0.051406,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,70.0,8.000085600032,2002/01/00,0,15.05,TOTAL,0.77156,0.050795,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,80.0,8.000085600032,2002/01/00,0,15.32,TOTAL,0.76135,0.050527,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,90.0,8.000085600032,2002/01/00,0,15.49,TOTAL,0.75567,0.049838,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,100.0,8.000085600032,2002/01/00,0,15.54,TOTAL,0.75407,0.049655,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,110.0,8.000085600032,2002/01/00,0,15.47,TOTAL,0.75634,0.049916,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,120.0,8.000085600032,2002/01/00,0,15.32,TOTAL,0.76135,0.050527,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,130.0,8.000085600032,2002/01/00,0,15.07,TOTAL,0.77079,0.050772,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,140.0,8.000085600032,2002/01/00,0,14.71,TOTAL,0.78445,0.051387,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,150.0,8.000085600032,2002/01/00,0,14.3,TOTAL,0.80047,0.052626,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,160.0,8.000085600032,2002/01/00,0,13.83,TOTAL,0.81932,0.054341,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,25.0,170.0,8.000085600032,2002/01/00,0,13.35,TOTAL,0.83931,0.056186,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-179.99999,8.000085600032,2002/01/00,0,11.6,TOTAL,0.92398,0.062112,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-170.0,8.000085600032,2002/01/00,0,10.88,TOTAL,0.96482,0.064746,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-160.0,8.000085600032,2002/01/00,0,10.17,TOTAL,1.011,0.068206,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-150.0,8.000085600032,2002/01/00,0,9.74,TOTAL,1.0461,0.070496,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-140.0,8.000085600032,2002/01/00,0,9.07,TOTAL,1.1031,0.074444,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-130.0,8.000085600032,2002/01/00,0,8.05,TOTAL,1.1881,0.080073,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-120.0,8.000085600032,2002/01/00,0,6.73,TOTAL,1.3059,0.088035,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-110.0,8.000085600032,2002/01/00,0,5.75,TOTAL,1.4075,0.093938,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-100.0,8.000085600032,2002/01/00,0,4.88,TOTAL,1.5076,0.098732,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-90.0,8.000085600032,2002/01/00,0,4.31,TOTAL,1.5745,0.10194,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-80.0,8.000085600032,2002/01/00,0,4.27,TOTAL,1.5794,0.10219,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-70.0,8.000085600032,2002/01/00,0,4.87,TOTAL,1.5091,0.098813,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-60.0,8.000085600032,2002/01/00,0,5.9,TOTAL,1.3903,0.093243,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-50.0,8.000085600032,2002/01/00,0,8.07,TOTAL,1.1863,0.079986,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-40.0,8.000085600032,2002/01/00,0,9.7,TOTAL,1.0495,0.070804,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-30.0,8.000085600032,2002/01/00,0,10.7,TOTAL,0.97504,0.065733,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-20.0,8.000085600032,2002/01/00,0,11.09,TOTAL,0.95242,0.063781,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,-10.0,8.000085600032,2002/01/00,0,11.44,TOTAL,0.9328,0.062489,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,0.0,8.000085600032,2002/01/00,0,11.6,TOTAL,0.92428,0.062122,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,10.0,8.000085600032,2002/01/00,0,11.71,TOTAL,0.91831,0.061949,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,20.0,8.000085600032,2002/01/00,0,11.77,TOTAL,0.915,0.061883,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,30.0,8.000085600032,2002/01/00,0,11.86,TOTAL,0.9099,0.06164,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,40.0,8.000085600032,2002/01/00,0,12.12,TOTAL,0.89743,0.060176,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,50.0,8.000085600032,2002/01/00,0,12.45,TOTAL,0.88118,0.058655,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,60.0,8.000085600032,2002/01/00,0,12.8,TOTAL,0.86485,0.05736,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,70.0,8.000085600032,2002/01/00,0,13.24,TOTAL,0.84435,0.056311,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,80.0,8.000085600032,2002/01/00,0,13.63,TOTAL,0.82715,0.055199,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,90.0,8.000085600032,2002/01/00,0,13.91,TOTAL,0.8157,0.053981,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,100.0,8.000085600032,2002/01/00,0,14.03,TOTAL,0.8109,0.05354,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,110.0,8.000085600032,2002/01/00,0,14.05,TOTAL,0.81008,0.053469,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,120.0,8.000085600032,2002/01/00,0,14.02,TOTAL,0.81162,0.053604,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,130.0,8.000085600032,2002/01/00,0,13.89,TOTAL,0.81681,0.054089,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,140.0,8.000085600032,2002/01/00,0,13.63,TOTAL,0.82719,0.055205,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,150.0,8.000085600032,2002/01/00,0,13.27,TOTAL,0.84275,0.056265,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,160.0,8.000085600032,2002/01/00,0,12.81,TOTAL,0.86428,0.05732,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,30.0,170.0,8.000085600032,2002/01/00,0,12.29,TOTAL,0.88886,0.059317,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-179.99999,8.000085600032,2002/01/00,0,9.45,TOTAL,1.0696,0.072992,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-170.0,8.000085600032,2002/01/00,0,9.39,TOTAL,1.0741,0.073464,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-160.0,8.000085600032,2002/01/00,0,8.5,TOTAL,1.1517,0.078625,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-150.0,8.000085600032,2002/01/00,0,7.69,TOTAL,1.2184,0.08232,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-140.0,8.000085600032,2002/01/00,0,6.55,TOTAL,1.3232,0.089444,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-130.0,8.000085600032,2002/01/00,0,5.68,TOTAL,1.4157,0.094121,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-120.0,8.000085600032,2002/01/00,0,5.06,TOTAL,1.4858,0.09791,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-110.0,8.000085600032,2002/01/00,0,4.36,TOTAL,1.5689,0.10166,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-100.0,8.000085600032,2002/01/00,0,3.7,TOTAL,1.6458,0.10524,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-90.0,8.000085600032,2002/01/00,0,3.32,TOTAL,1.689,0.10675,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-80.0,8.000085600032,2002/01/00,0,3.21,TOTAL,1.7005,0.10703,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-70.0,8.000085600032,2002/01/00,0,3.64,TOTAL,1.6531,0.1055,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-60.0,8.000085600032,2002/01/00,0,4.4,TOTAL,1.5644,0.10147,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-50.0,8.000085600032,2002/01/00,0,5.4,TOTAL,1.4476,0.095726,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-40.0,8.000085600032,2002/01/00,0,6.8,TOTAL,1.2992,0.087391,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-30.0,8.000085600032,2002/01/00,0,8.48,TOTAL,1.1528,0.078759,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-20.0,8.000085600032,2002/01/00,0,9.28,TOTAL,1.0839,0.073644,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,-10.0,8.000085600032,2002/01/00,0,9.64,TOTAL,1.0545,0.071287,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,0.0,8.000085600032,2002/01/00,0,9.74,TOTAL,1.0459,0.070478,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,10.0,8.000085600032,2002/01/00,0,9.75,TOTAL,1.0454,0.070437,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,20.0,8.000085600032,2002/01/00,0,9.69,TOTAL,1.0498,0.070834,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,30.0,8.000085600032,2002/01/00,0,9.81,TOTAL,1.0407,0.070045,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,40.0,8.000085600032,2002/01/00,0,10.1,TOTAL,1.017,0.068509,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,50.0,8.000085600032,2002/01/00,0,10.43,TOTAL,0.99096,0.067597,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,60.0,8.000085600032,2002/01/00,0,10.78,TOTAL,0.97075,0.065298,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,70.0,8.000085600032,2002/01/00,0,10.98,TOTAL,0.95907,0.064266,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,80.0,8.000085600032,2002/01/00,0,11.31,TOTAL,0.94045,0.062936,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,90.0,8.000085600032,2002/01/00,0,11.14,TOTAL,0.94971,0.063606,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,100.0,8.000085600032,2002/01/00,0,11.22,TOTAL,0.94512,0.063264,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,110.0,8.000085600032,2002/01/00,0,11.4,TOTAL,0.93551,0.062635,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,120.0,8.000085600032,2002/01/00,0,11.59,TOTAL,0.92456,0.062132,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,130.0,8.000085600032,2002/01/00,0,11.73,TOTAL,0.91691,0.061919,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,140.0,8.000085600032,2002/01/00,0,11.69,TOTAL,0.91913,0.061969,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,150.0,8.000085600032,2002/01/00,0,11.33,TOTAL,0.93917,0.062853,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,160.0,8.000085600032,2002/01/00,0,10.76,TOTAL,0.97187,0.065409,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,35.0,170.0,8.000085600032,2002/01/00,0,10.05,TOTAL,1.0208,0.068735,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-179.99999,8.000085600032,2002/01/00,0,7.73,TOTAL,1.215,0.082004,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-170.0,8.000085600032,2002/01/00,0,6.85,TOTAL,1.2946,0.086978,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-160.0,8.000085600032,2002/01/00,0,6.05,TOTAL,1.3753,0.091827,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-150.0,8.000085600032,2002/01/00,0,5.46,TOTAL,1.4409,0.095275,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-140.0,8.000085600032,2002/01/00,0,4.92,TOTAL,1.5022,0.098466,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-130.0,8.000085600032,2002/01/00,0,4.33,TOTAL,1.5718,0.1018,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-120.0,8.000085600032,2002/01/00,0,3.62,TOTAL,1.6555,0.10552,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-110.0,8.000085600032,2002/01/00,0,2.98,TOTAL,1.7255,0.10788,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-100.0,8.000085600032,2002/01/00,0,2.51,TOTAL,1.77,0.10896,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-90.0,8.000085600032,2002/01/00,0,2.21,TOTAL,1.796,0.10952,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-80.0,8.000085600032,2002/01/00,0,2.18,TOTAL,1.7988,0.1096,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-70.0,8.000085600032,2002/01/00,0,2.47,TOTAL,1.7733,0.10905,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-60.0,8.000085600032,2002/01/00,0,3.02,TOTAL,1.7205,0.10763,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-50.0,8.000085600032,2002/01/00,0,3.94,TOTAL,1.6185,0.10385,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-40.0,8.000085600032,2002/01/00,0,4.84,TOTAL,1.5114,0.098948,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-30.0,8.000085600032,2002/01/00,0,5.56,TOTAL,1.4284,0.094593,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-20.0,8.000085600032,2002/01/00,0,6.2,TOTAL,1.3596,0.090692,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,-10.0,8.000085600032,2002/01/00,0,6.83,TOTAL,1.2964,0.087135,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,0.0,8.000085600032,2002/01/00,0,7.09,TOTAL,1.2714,0.085386,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,10.0,8.000085600032,2002/01/00,0,7.27,TOTAL,1.2548,0.084747,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,20.0,8.000085600032,2002/01/00,0,7.27,TOTAL,1.2552,0.084757,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,30.0,8.000085600032,2002/01/00,0,7.23,TOTAL,1.2586,0.084857,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,40.0,8.000085600032,2002/01/00,0,7.25,TOTAL,1.257,0.084806,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,50.0,8.000085600032,2002/01/00,0,7.41,TOTAL,1.2421,0.084477,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,60.0,8.000085600032,2002/01/00,0,7.67,TOTAL,1.2199,0.082472,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,70.0,8.000085600032,2002/01/00,0,7.94,TOTAL,1.1968,0.080577,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,80.0,8.000085600032,2002/01/00,0,8.25,TOTAL,1.1715,0.079415,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,90.0,8.000085600032,2002/01/00,0,8.46,TOTAL,1.1544,0.078963,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,100.0,8.000085600032,2002/01/00,0,8.67,TOTAL,1.1389,0.077171,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,110.0,8.000085600032,2002/01/00,0,8.92,TOTAL,1.1169,0.07525,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,120.0,8.000085600032,2002/01/00,0,9.2,TOTAL,1.0917,0.07391,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,130.0,8.000085600032,2002/01/00,0,9.48,TOTAL,1.0674,0.072729,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,140.0,8.000085600032,2002/01/00,0,9.57,TOTAL,1.06,0.071873,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,150.0,8.000085600032,2002/01/00,0,9.41,TOTAL,1.0727,0.073386,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,160.0,8.000085600032,2002/01/00,0,9.02,TOTAL,1.1078,0.074683,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,40.0,170.0,8.000085600032,2002/01/00,0,8.45,TOTAL,1.1548,0.07901,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-179.99999,8.000085600032,2002/01/00,0,5.48,TOTAL,1.4382,0.095107,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-170.0,8.000085600032,2002/01/00,0,5.03,TOTAL,1.49,0.098016,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-160.0,8.000085600032,2002/01/00,0,4.59,TOTAL,1.5416,0.10095,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-150.0,8.000085600032,2002/01/00,0,4.08,TOTAL,1.6013,0.10351,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-140.0,8.000085600032,2002/01/00,0,3.47,TOTAL,1.6724,0.10592,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-130.0,8.000085600032,2002/01/00,0,2.89,TOTAL,1.7345,0.10808,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-120.0,8.000085600032,2002/01/00,0,2.38,TOTAL,1.7819,0.10931,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-110.0,8.000085600032,2002/01/00,0,1.94,TOTAL,1.8162,0.10985,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-100.0,8.000085600032,2002/01/00,0,1.6,TOTAL,1.8331,0.11001,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-90.0,8.000085600032,2002/01/00,0,1.46,TOTAL,1.8375,0.11003,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-80.0,8.000085600032,2002/01/00,0,1.43,TOTAL,1.8381,0.11003,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-70.0,8.000085600032,2002/01/00,0,1.56,TOTAL,1.8344,0.11001,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-60.0,8.000085600032,2002/01/00,0,1.96,TOTAL,1.8147,0.10984,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-50.0,8.000085600032,2002/01/00,0,2.58,TOTAL,1.7636,0.10884,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-40.0,8.000085600032,2002/01/00,0,3.15,TOTAL,1.7067,0.10714,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-30.0,8.000085600032,2002/01/00,0,3.93,TOTAL,1.6188,0.10386,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-20.0,8.000085600032,2002/01/00,0,4.42,TOTAL,1.5612,0.10135,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,-10.0,8.000085600032,2002/01/00,0,4.75,TOTAL,1.5224,0.099655,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,0.0,8.000085600032,2002/01/00,0,4.96,TOTAL,1.498,0.098285,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,10.0,8.000085600032,2002/01/00,0,5.06,TOTAL,1.4858,0.097909,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,20.0,8.000085600032,2002/01/00,0,5.14,TOTAL,1.4769,0.09777,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,30.0,8.000085600032,2002/01/00,0,5.2,TOTAL,1.4705,0.097632,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,40.0,8.000085600032,2002/01/00,0,5.2,TOTAL,1.4704,0.09763,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,50.0,8.000085600032,2002/01/00,0,5.26,TOTAL,1.4628,0.096946,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,60.0,8.000085600032,2002/01/00,0,5.45,TOTAL,1.4419,0.095337,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,70.0,8.000085600032,2002/01/00,0,5.56,TOTAL,1.4288,0.094611,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,80.0,8.000085600032,2002/01/00,0,5.67,TOTAL,1.4162,0.094136,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,90.0,8.000085600032,2002/01/00,0,5.78,TOTAL,1.4043,0.093893,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,100.0,8.000085600032,2002/01/00,0,5.93,TOTAL,1.3876,0.092958,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,110.0,8.000085600032,2002/01/00,0,6.08,TOTAL,1.3718,0.091547,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,120.0,8.000085600032,2002/01/00,0,6.27,TOTAL,1.3517,0.090255,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,130.0,8.000085600032,2002/01/00,0,6.47,TOTAL,1.3312,0.089548,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,140.0,8.000085600032,2002/01/00,0,6.59,TOTAL,1.3193,0.089413,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,150.0,8.000085600032,2002/01/00,0,6.56,TOTAL,1.3222,0.089438,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,160.0,8.000085600032,2002/01/00,0,6.31,TOTAL,1.3478,0.09007,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,45.0,170.0,8.000085600032,2002/01/00,0,5.92,TOTAL,1.3888,0.09308,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,50.0,-179.99999,8.000085600032,2002/01/00,0,4.13,TOTAL,1.5952,0.10327,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,50.0,-170.0,8.000085600032,2002/01/00,0,3.66,TOTAL,1.6509,0.10549,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,50.0,-160.0,8.000085600032,2002/01/00,0,3.18,TOTAL,1.7036,0.10708,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
L0000.ANS,50.0,-150.0,8.000085600032,2002/01/00,0,2.78,TOTAL,1.7452,0.1083,microSv/hr,ICRP Pub. 103 EFFECTIVE DOSE
